master_version	rule_id	brand_id	category_id	db_ready	scoring_formula_version	メルカリ検索URL1	メルカリ検索URL2	メルカリ検索URL3	カテゴリ	性別	ブランド	ブランド日本語	服種類	商品名・狙い目	季節	季節ピーク	想定販売期間	素材加点	素材タグ	サイズ加点	サイズタグ	仕入れ上限	仕入れ上限_min	仕入れ上限_max	想定販売価格	想定販売価格_min	想定販売価格_max	粗利目安	粗利_min	粗利_max	想定送料_min	想定送料_max	配送サイズ	送料注意度	優先度	ブランドスコア	ジャンルスコア	素材スコア	サイズスコア	回転見込み	回転スコア	利益見込み	偽物リスク	真贋リスクスコア	劣化リスク	状態リスクスコア	相場信頼度	総合スコア_初期	推奨判定_初期	データ信頼度	強い条件	強みタグ	需要タグ	避ける条件	状態NGタグ	リスクタグ	検索キーワード	最低確認相場数	写真必須箇所	現場アクション	AI判定メモ	アプリ入力必須項目	即見送り条件	例外条件	AI追加質問	メルカリ検索式1	メルカリ検索式2	メルカリ検索式3	撮影指示詳細	購入制御ルール
v5_expanded_additions	RULE_EXP_052	BRD_N_HOOLYWOOD	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=N.HOOLYWOOD%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=N.HOOLYWOOD%20%E3%82%BB%E3%83%83%E3%83%88%E3%82%A2%E3%83%83%E3%83%97	https://jp.mercari.com/search?keyword=%E3%82%A8%E3%83%8C%E3%83%8F%E3%83%AA%E3%82%A6%E3%83%83%E3%83%89%20%E3%82%B7%E3%83%A3%E3%83%84	メンズ服	メンズ	N.HOOLYWOOD	エヌハリウッド	ジャケット／シャツ／パンツ／スーツ	ジャケット／シャツ／パンツ／セットアップ	通年	通年	2〜8週間	ウール/コットン/ミリタリー	ウール,コットン,ミリタリー	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜12000	3000	12000	10000〜40000	10000	40000	約-4200〜32250	-4200	32250	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	高	中	25	中	25	75	61	条件付き買い	中	ミスターハリウッド/セットアップ/美品/サイズ38以上	ミスターハリウッド,セットアップ,美品,サイズ38以上	ブランド指名買い,通年需要,高単価	シミ/黄ばみ/脇汗/強い臭い/破れ/真贋不明	シミ,黄ばみ,脇汗,強い臭い,破れ,真贋不明	真贋注意,状態注意,相場確認必須	N.HOOLYWOOD ジャケット,N.HOOLYWOOD セットアップ,エヌハリウッド シャツ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	N.HOOLYWOODはジャケット／シャツ／パンツ／セットアップを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	N.HOOLYWOOD ジャケット	N.HOOLYWOOD セットアップ	エヌハリウッド シャツ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_053	BRD_UNDERCOVER	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=UNDERCOVER%20T%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=UNDERCOVER%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=%E3%82%A2%E3%83%B3%E3%83%80%E3%83%BC%E3%82%AB%E3%83%90%E3%83%BC%20%E3%83%91%E3%83%B3%E3%83%84	メンズ服	ユニセックス	UNDERCOVER	アンダーカバー	Tシャツ／ジャケット／パンツ	ロゴTシャツ／ジャケット／デザイン服	通年	通年	2〜8週間	デザイン/ロゴ/コラボ	デザイン,ロゴ,コラボ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	12000〜60000	12000	60000	約-5400〜50250	-5400	50250	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	ロゴ/コラボ/人気期/美品	ロゴ,コラボ,人気期,美品	ブランド指名買い,通年需要,高単価	プリント割れ/黄ばみ/穴/真贋不明	プリント割れ,黄ばみ,穴,真贋不明	真贋注意,状態注意,相場確認必須	UNDERCOVER Tシャツ,UNDERCOVER ジャケット,アンダーカバー パンツ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	UNDERCOVERはロゴTシャツ／ジャケット／デザイン服を優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	UNDERCOVER Tシャツ	UNDERCOVER ジャケット	アンダーカバー パンツ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_054	BRD_KOLOR	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=kolor%20%E3%83%8B%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=kolor%20%E3%83%91%E3%83%B3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%82%AB%E3%83%A9%E3%83%BC%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	メンズ服	メンズ	kolor	カラー	ニット／パンツ／ジャケット	デザインニット／パンツ／ジャケット	通年	通年	2〜8週間	ウール/異素材/デザイン性	ウール,異素材,デザイン性	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	12000〜50000	12000	50000	約-5400〜41250	-5400	41250	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	高	中	25	中	25	75	61	条件付き買い	中	異素材/人気型/美品/サイズ2/3	異素材,人気型,美品,サイズ2,3	ブランド指名買い,通年需要,高単価	虫食い/毛玉大/汚れ/型崩れ	虫食い,毛玉大,汚れ,型崩れ	真贋注意,状態注意,相場確認必須	kolor ニット,kolor パンツ,カラー ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	kolorはデザインニット／パンツ／ジャケットを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	kolor ニット	kolor パンツ	カラー ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_055	BRD_Y_3	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Y-3%20%E3%82%B9%E3%83%8B%E3%83%BC%E3%82%AB%E3%83%BC	https://jp.mercari.com/search?keyword=Y-3%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=%E3%83%AF%E3%82%A4%E3%82%B9%E3%83%AA%E3%83%BC%20%E3%83%91%E3%83%BC%E3%82%AB%E3%83%BC	メンズ服	ユニセックス	Y-3	ワイスリー	スニーカー／バッグ／アパレル	スニーカー／バッグ／ロゴアパレル	通年	通年	2〜8週間	ロゴ/スポーツモード	ロゴ,スポーツモード	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	2000〜10000	2000	10000	8000〜30000	8000	30000	約-3850〜24250	-3850	24250	750	1050	宅急便60〜80	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	ロゴ/人気型/スニーカー/美品	ロゴ,人気型,スニーカー,美品	ブランド指名買い,通年需要,高単価	ソール減り/加水分解/真贋不明/ロゴ剥がれ	ソール減り,加水分解,真贋不明,ロゴ剥がれ	真贋注意,状態注意,相場確認必須	Y-3 スニーカー,Y-3 バッグ,ワイスリー パーカー	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Y-3はスニーカー／バッグ／ロゴアパレルを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Y-3 スニーカー	Y-3 バッグ	ワイスリー パーカー	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_056	BRD_HERNO	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=HERNO%20%E3%83%80%E3%82%A6%E3%83%B3	https://jp.mercari.com/search?keyword=HERNO%20Laminar	https://jp.mercari.com/search?keyword=%E3%83%98%E3%83%AB%E3%83%8E%20%E3%82%B3%E3%83%BC%E3%83%88	レディース服	ユニセックス	HERNO	ヘルノ	ダウンコート／コート／ジャケット	ダウンコート／Laminar系／ウール切替コート	通年	通年	2〜8週間	ダウン/ウール/ゴアテックス/カシミヤ	ダウン,ウール,ゴアテックス,カシミヤ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	8000〜25000	8000	25000	25000〜90000	25000	90000	約-3700〜72250	-3700	72250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	中	25	中	25	75	66	条件付き買い	中	ダウン/ラミナー/大きいサイズ/美品/フード付き	ダウン,ラミナー,大きいサイズ,美品,フード付き	ブランド指名買い,通年需要,高単価	ダウン抜け/ファスナー不良/襟袖汚れ/真贋不明	ダウン抜け,ファスナー不良,襟袖汚れ,真贋不明	真贋注意,状態注意,相場確認必須	HERNO ダウン,HERNO Laminar,ヘルノ コート	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	HERNOはダウンコート／Laminar系／ウール切替コートを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	HERNO ダウン	HERNO Laminar	ヘルノ コート	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_057	BRD_TATRAS	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=TATRAS%20%E3%83%80%E3%82%A6%E3%83%B3	https://jp.mercari.com/search?keyword=TATRAS%20%E3%82%B3%E3%83%BC%E3%83%88	https://jp.mercari.com/search?keyword=%E3%82%BF%E3%83%88%E3%83%A9%E3%82%B9%20%E3%83%AD%E3%83%B3%E3%82%B0%E3%83%80%E3%82%A6%E3%83%B3	レディース服	ユニセックス	TATRAS	タトラス	ダウンコート／ダウンジャケット	ダウンコート／ダウンジャケット／ロングダウン	通年	通年	2〜8週間	ダウン/ナイロン/ウール切替	ダウン,ナイロン,ウール切替	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	8000〜25000	8000	25000	25000〜80000	25000	80000	約-3700〜63250	-3700	63250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	高	45	中	25	75	63	条件付き買い	中	人気型/ロングダウン/美品/ギャランティあり	人気型,ロングダウン,美品,ギャランティあり	ブランド指名買い,通年需要,高単価	真贋不明/ダウン抜け/ファスナー不良/袖汚れ	真贋不明,ダウン抜け,ファスナー不良,袖汚れ	真贋注意,状態注意,相場確認必須	TATRAS ダウン,TATRAS コート,タトラス ロングダウン	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	TATRASはダウンコート／ダウンジャケット／ロングダウンを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	TATRAS ダウン	TATRAS コート	タトラス ロングダウン	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_058	BRD_MONCLER	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=MONCLER%20%E3%83%80%E3%82%A6%E3%83%B3	https://jp.mercari.com/search?keyword=MONCLER%20%E3%83%AC%E3%83%87%E3%82%A3%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%A2%E3%83%B3%E3%82%AF%E3%83%AC%E3%83%BC%E3%83%AB%20%E3%83%80%E3%82%A6%E3%83%B3	レディース服	ユニセックス	MONCLER	モンクレール	ダウンジャケット／ダウンコート	ダウンジャケット／ロングダウン／ベスト	通年	通年	2〜8週間	ダウン/ナイロン	ダウン,ナイロン	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	15000〜60000	15000	60000	50000〜200000	50000	200000	約-16200〜164250	-16200	164250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	非常に高	60	中	25	75	60	条件付き買い	中	QR/シリアル確認済み/人気型/美品/付属品あり	QR,シリアル確認済み,人気型,美品,付属品あり	ブランド指名買い,通年需要,高単価	真贋不明/QR不一致/ダウン抜け/コミックタグ剥がれ	真贋不明,QR不一致,ダウン抜け,コミックタグ剥がれ	真贋注意,状態注意,相場確認必須	MONCLER ダウン,MONCLER レディース,モンクレール ダウン	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	MONCLERはダウンジャケット／ロングダウン／ベストを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	MONCLER ダウン	MONCLER レディース	モンクレール ダウン	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_059	BRD_WOOLRICH	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=WOOLRICH%20%E3%82%A2%E3%83%BC%E3%82%AF%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF%E3%83%91%E3%83%BC%E3%82%AB	https://jp.mercari.com/search?keyword=WOOLRICH%20%E3%83%80%E3%82%A6%E3%83%B3	https://jp.mercari.com/search?keyword=%E3%82%A6%E3%83%BC%E3%83%AB%E3%83%AA%E3%83%83%E3%83%81%20%E3%82%B3%E3%83%BC%E3%83%88	レディース服	ユニセックス	WOOLRICH	ウールリッチ	ダウンコート／アークティックパーカ	アークティックパーカ／ダウンコート／モッズコート	通年	通年	2〜8週間	ダウン/コヨーテファー/ウール	ダウン,コヨーテファー,ウール	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	8000〜25000	8000	25000	25000〜80000	25000	80000	約-3700〜63250	-3700	63250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	中	25	中	25	75	66	条件付き買い	中	アークティックパーカ/ファー付き/美品/大きいサイズ	アークティックパーカ,ファー付き,美品,大きいサイズ	ブランド指名買い,通年需要,高単価	ファー欠品/袖汚れ/ダウン抜け/真贋不明	ファー欠品,袖汚れ,ダウン抜け,真贋不明	真贋注意,状態注意,相場確認必須	WOOLRICH アークティックパーカ,WOOLRICH ダウン,ウールリッチ コート	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	WOOLRICHはアークティックパーカ／ダウンコート／モッズコートを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	WOOLRICH アークティックパーカ	WOOLRICH ダウン	ウールリッチ コート	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_060	BRD_MACKINTOSH	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=Mackintosh%20%E3%82%B4%E3%83%A0%E5%BC%95%E3%81%8D	https://jp.mercari.com/search?keyword=Mackintosh%20%E3%82%B3%E3%83%BC%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%9E%E3%83%83%E3%82%AD%E3%83%B3%E3%83%88%E3%83%83%E3%82%B7%E3%83%A5%20%E3%82%AD%E3%83%AB%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0	レディース服	ユニセックス	Mackintosh	マッキントッシュ	コート／ゴム引き／キルティング	ゴム引きコート／キルティングコート／トレンチ	通年	通年	2〜8週間	ゴム引き/ウール/キルティング	ゴム引き,ウール,キルティング	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	5000〜20000	5000	20000	18000〜70000	18000	70000	約-5000〜57250	-5000	57250	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	高	中	25	高	45	75	58	慎重	中	ゴム引き/英国製/美品/人気型	ゴム引き,英国製,美品,人気型	ブランド指名買い,通年需要,高単価	ゴム引き劣化/ベタつき/襟汚れ/シーム剥がれ	ゴム引き劣化,ベタつき,襟汚れ,シーム剥がれ	真贋注意,状態注意,相場確認必須	Mackintosh ゴム引き,Mackintosh コート,マッキントッシュ キルティング	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Mackintoshはゴム引きコート／キルティングコート／トレンチを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Mackintosh ゴム引き	Mackintosh コート	マッキントッシュ キルティング	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_061	BRD_TRADITIONAL_WEATHERWEAR	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=Traditional%20Weatherwear%20ARKLEY	https://jp.mercari.com/search?keyword=%E3%83%88%E3%83%A9%E3%83%87%E3%82%A3%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%82%A6%E3%82%A7%E3%82%B6%E3%83%BC%E3%82%A6%E3%82%A7%E3%82%A2%20%E3%82%B3%E3%83%BC%E3%83%88	https://jp.mercari.com/search?keyword=Traditional%20Weatherwear%20%E3%82%AD%E3%83%AB%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0	レディース服	ユニセックス	Traditional Weatherwear	トラディショナル ウェザーウェア	キルティングコート／レインコート	ARKLEY／キルティングコート／レインコート	通年	通年	2〜8週間	キルティング/撥水/ウール	キルティング,撥水,ウール	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	2000〜8000	2000	8000	8000〜25000	8000	25000	約-2000〜19750	-2000	19750	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	中	中	25	中	25	75	61	条件付き買い	中	ARKLEY/美品/サイズ34〜38/現行感	ARKLEY,美品,サイズ34〜38,現行感	ブランド指名買い,通年需要,高単価	袖口汚れ/中綿へたり/色褪せ/ボタン不良	袖口汚れ,中綿へたり,色褪せ,ボタン不良	真贋注意,状態注意,相場確認必須	Traditional Weatherwear ARKLEY,トラディショナルウェザーウェア コート,Traditional Weatherwear キルティング	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Traditional WeatherwearはARKLEY／キルティングコート／レインコートを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Traditional Weatherwear ARKLEY	トラディショナルウェザーウェア コート	Traditional Weatherwear キルティング	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_062	BRD_LAVENHAM	CAT_LADIES	TRUE	v4.1	https://jp.mercari.com/search?keyword=LAVENHAM%20%E3%82%AD%E3%83%AB%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0	https://jp.mercari.com/search?keyword=LAVENHAM%20%E3%82%B3%E3%83%BC%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%A9%E3%83%99%E3%83%B3%E3%83%8F%E3%83%A0%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	レディース服	ユニセックス	LAVENHAM	ラベンハム	キルティングジャケット／コート	キルティングジャケット／コート／ベスト	通年	通年	2〜8週間	キルティング/英国製	キルティング,英国製	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	1000〜6000	1000	6000	6000〜18000	6000	18000	約-1800〜14450	-1800	14450	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	中	中	25	中	25	75	58	慎重	中	英国製/美品/定番型/サイズ38以上	英国製,美品,定番型,サイズ38以上	ブランド指名買い,通年需要,高単価	袖口汚れ/中綿へたり/色褪せ/破れ	袖口汚れ,中綿へたり,色褪せ,破れ	真贋注意,状態注意,相場確認必須	LAVENHAM キルティング,LAVENHAM コート,ラベンハム ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	LAVENHAMはキルティングジャケット／コート／ベストを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	LAVENHAM キルティング	LAVENHAM コート	ラベンハム ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_063	BRD_HOKA	CAT_SHOES	TRUE	v4.1	https://jp.mercari.com/search?keyword=HOKA%20BONDI	https://jp.mercari.com/search?keyword=HOKA%20CLIFTON	https://jp.mercari.com/search?keyword=%E3%83%9B%E3%82%AB%20%E3%82%B9%E3%83%8B%E3%83%BC%E3%82%AB%E3%83%BC	靴	ユニセックス	HOKA	ホカ	スニーカー／トレイルシューズ	BONDI／CLIFTON／トレイル系スニーカー	通年	通年	2〜8週間	人気モデル/厚底/ランニング	人気モデル,厚底,ランニング	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	2000〜8000	2000	8000	8000〜25000	8000	25000	約-1850〜19750	-1850	19750	750	1050	宅急便60〜80	高	A	78	70	70	75	普通	70	中	中	25	高	45	75	56	慎重	中	人気モデル/サイズ良好/ソール減り少/美品	人気モデル,サイズ良好,ソール減り少,美品	ブランド指名買い,通年需要,高単価	ソール減り大/臭い/加水分解/真贋不明	ソール減り大,臭い,加水分解,真贋不明	真贋注意,状態注意,相場確認必須	HOKA BONDI,HOKA CLIFTON,ホカ スニーカー	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	HOKAはBONDI／CLIFTON／トレイル系スニーカーを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	HOKA BONDI	HOKA CLIFTON	ホカ スニーカー	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
